tx_id,member_id,ticker,tx_timestamp,side,quantity,price,fee
360,3498,BTC,8/11/2023 5:10,BUY,1.283188,8589.31,20.655843
361,1339,ADA,10/12/2023 2:15,SELL,1.334883,11399.97,18.626327
362,3837,ETH,9/21/2023 7:28,SELL,0.836364,22166.57,27.97431
363,3766,BTC,2/2/2023 2:43,SELL,1.720258,9766.69,26.745584
364,2115,BTC,10/22/2023 16:00,SELL,2.744148,9387.88,47.710442
365,2675,LTC,1/28/2023 11:17,BUY,3.342082,19049.98,111.60996
366,2286,LTC,9/6/2023 17:45,SELL,3.893698,15561.82,52.591404
367,3555,LTC,5/27/2023 0:45,BUY,1.647487,16336.79,33.999999
368,421,XRP,4/28/2023 13:48,SELL,1.508709,4854.24,13.143647
369,4547,ETH,6/14/2023 5:03,BUY,3.919547,20358.52,145.318351
370,1256,ETH,8/9/2023 15:50,SELL,3.489935,15473.45,67.975016
371,3435,ETH,8/29/2023 13:38,SELL,1.502432,18214.57,23.637276
372,544,LTC,7/1/2023 16:25,SELL,4.631361,24193.88,65.589325
373,1262,LTC,6/26/2023 14:45,BUY,4.89201,22792.25,111.575599
374,2524,ETH,9/29/2023 4:02,BUY,4.396738,19157.13,104.257765
375,1754,BTC,9/18/2023 20:05,BUY,4.248756,9687.78,38.267451
376,2754,ADA,4/29/2023 5:37,BUY,1.642443,15078.36,26.381817
377,673,LTC,12/4/2023 3:26,BUY,3.689777,11492.99,30.747705
378,757,ETH,10/24/2023 16:48,SELL,3.970011,19762.72,121.302306
379,18,LTC,5/22/2023 1:45,BUY,0.173096,14519.31,2.355239
380,2927,BTC,9/27/2023 12:31,SELL,0.446726,9310.29,3.110346
381,819,LTC,1/9/2023 11:16,BUY,2.918489,18919.43,109.453701
382,1575,ETH,12/30/2023 0:00,SELL,4.48631,16097.9,125.394897
383,2190,LTC,4/8/2023 3:40,SELL,3.081021,16440.93,65.30075
384,2331,LTC,2/27/2023 20:54,BUY,2.317059,16858.64,69.47623
385,4218,LTC,6/16/2023 21:57,BUY,3.036353,18954.43,88.259279
386,2775,LTC,5/16/2023 13:25,SELL,3.477595,13716.98,81.828479
387,2511,ETH,4/23/2023 17:22,BUY,3.531231,19863.87,77.273414
388,2534,ETH,7/18/2023 8:01,SELL,1.060631,16421.57,20.760117
389,302,ETH,8/30/2023 5:17,BUY,2.942539,17762.73,35.363017
390,1034,BTC,10/31/2023 15:19,BUY,0.376476,9191.58,5.728881
391,4746,XRP,7/10/2023 10:55,BUY,2.413168,4616.03,12.418275
392,4523,XRP,12/7/2023 22:48,SELL,1.519705,3940.44,9.363712
393,278,BTC,4/17/2023 22:23,BUY,1.960063,9381.79,18.713068
394,2066,ETH,5/22/2023 1:04,BUY,4.064469,25326.09,123.036187
395,3684,ETH,11/4/2023 11:02,BUY,1.641272,19628.37,62.821685
396,2579,ADA,5/26/2023 22:28,SELL,3.760055,13712.34,92.919946
397,1345,ADA,10/27/2023 0:15,SELL,2.084847,12055.6,30.923499
398,345,LTC,11/26/2023 5:03,SELL,1.207717,11277.99,19.148995
399,1479,ETH,3/28/2023 6:54,BUY,3.856591,25675.51,143.312248
400,3056,XRP,12/9/2023 11:42,BUY,0.53194,3873.84,3.415223
401,1730,BTC,2/12/2023 6:53,BUY,3.404975,9780.23,59.498386
402,2241,ADA,7/1/2023 17:14,BUY,4.449036,10584.35,93.730437
403,1612,ETH,4/2/2023 20:53,BUY,4.749587,25347.39,204.712841
404,4483,BTC,10/1/2023 20:10,BUY,4.983983,9145.75,53.999235
405,147,ADA,8/21/2023 11:21,BUY,3.138943,10464.24,55.437182
406,3798,BTC,2/25/2023 14:14,SELL,3.047715,8977.33,23.158283
407,1826,ADA,11/22/2023 20:10,BUY,1.50841,10761.43,23.993186
408,4748,XRP,12/5/2023 7:49,BUY,1.334176,3905.05,6.752786
409,3681,BTC,10/17/2023 7:34,BUY,0.02123,9523.61,0.115579
410,4385,XRP,8/22/2023 9:20,SELL,2.737264,3910.15,12.042421
411,2509,BTC,5/6/2023 21:50,SELL,3.319938,9338.81,38.598872
412,4376,LTC,4/4/2023 7:17,SELL,1.44491,19991.87,19.463908
413,4594,ADA,8/19/2023 13:16,SELL,0.894411,9994.56,13.267214
414,3519,XRP,10/24/2023 23:23,BUY,3.237746,3030.37,18.836915
415,1064,ETH,9/30/2023 3:23,SELL,3.657773,18412.64,50.749952
416,2107,BTC,8/10/2023 22:55,BUY,4.530713,8432.6,30.799135
417,800,ETH,2/3/2023 12:20,SELL,1.451005,23630.95,68.468477
418,562,ADA,5/16/2023 18:43,BUY,0.786287,14759.48,7.91661
419,541,XRP,11/1/2023 8:10,SELL,3.974188,2812.65,21.423149
420,3697,XRP,10/20/2023 3:52,BUY,2.507311,2700.25,11.86701
421,4185,ETH,2/9/2023 15:52,BUY,3.343312,26536.94,81.397405
422,754,LTC,3/11/2023 12:09,BUY,1.945525,17763.99,27.093545
423,708,LTC,11/24/2023 0:37,SELL,0.819838,11457.81,9.51709
424,4382,BTC,4/28/2023 23:32,BUY,4.955657,9170.65,74.349337
425,2787,ADA,11/8/2023 1:01,SELL,3.9654,12083.12,55.034596
426,3297,LTC,6/19/2023 17:29,BUY,0.958817,21017.28,29.345625
427,549,ADA,5/29/2023 20:00,SELL,3.72581,13550.88,88.443207
428,4567,ETH,3/18/2023 16:52,SELL,1.942505,28829.33,81.973936
429,299,ETH,3/15/2023 1:25,BUY,0.028571,28428.56,0.839143
430,2775,XRP,5/17/2023 12:42,BUY,4.18922,5192.01,42.508592
431,699,XRP,4/21/2023 15:49,BUY,0.488927,5417.55,3.39249
432,4857,BTC,10/21/2023 3:58,BUY,2.476784,9456.59,46.708097
433,982,LTC,5/4/2023 11:37,SELL,0.172076,14771.45,4.45539
434,2557,ETH,8/25/2023 8:23,BUY,2.133947,16640.94,19.829568
435,2460,ETH,6/14/2023 1:52,SELL,4.992031,20358.52,156.903069
436,1254,ETH,10/5/2023 12:57,BUY,4.250188,19566.93,163.994817
437,616,LTC,8/19/2023 12:25,BUY,3.695756,15301.3,62.787679
438,2685,LTC,9/3/2023 9:43,BUY,0.47445,16595.12,5.559809
439,4912,BTC,2/3/2023 20:34,SELL,1.819035,9025.95,10.552772
440,2608,ADA,11/5/2023 11:23,SELL,0.921269,11739.57,8.851954
441,1897,LTC,1/15/2023 2:41,BUY,1.564328,18458.55,47.38285
442,653,ETH,5/4/2023 18:28,SELL,2.749193,22455.06,84.330323
443,2435,LTC,2/2/2023 18:38,SELL,3.29292,17154.4,36.754163
444,2556,ADA,5/10/2023 1:23,SELL,2.106654,14051.61,44.013445
445,1122,BTC,4/29/2023 1:46,BUY,4.745429,8726.03,57.245799
446,349,ETH,6/14/2023 16:16,BUY,1.81203,20358.52,48.434928
447,4841,ADA,11/5/2023 5:25,SELL,4.476172,11739.57,45.788709
448,1517,ADA,12/18/2023 5:44,SELL,2.849386,13489.48,69.187596
449,3853,BTC,12/2/2023 0:34,BUY,3.543726,8090.75,21.619795
450,4176,XRP,11/23/2023 23:17,BUY,2.045473,4130.52,12.860163
451,4725,ETH,4/5/2023 9:19,SELL,3.883549,23445.72,71.141668
452,487,ADA,4/14/2023 8:07,BUY,3.070157,15596.14,51.840656
453,2398,BTC,2/10/2023 18:00,BUY,2.028558,9525.2,26.783874
454,2207,LTC,5/28/2023 9:49,BUY,4.282138,17007,50.029732
455,4959,BTC,8/31/2023 8:42,BUY,4.889301,8720.16,47.253654
456,1051,XRP,2/20/2023 8:38,SELL,4.074087,3883.15,21.678642
457,1086,ADA,8/1/2023 8:29,SELL,1.16197,8684.52,8.829697
458,3234,ADA,1/13/2023 2:27,BUY,1.098497,16737.51,35.65249
459,1722,BTC,2/8/2023 0:05,SELL,4.151554,9879.26,21.353671
460,1691,BTC,12/18/2023 11:39,BUY,0.743468,8821.84,9.654128
461,2664,XRP,9/7/2023 12:35,SELL,1.899836,3266.84,7.933711
462,1652,BTC,11/26/2023 15:08,SELL,0.738118,7708.47,6.166657
463,1989,BTC,6/25/2023 22:43,BUY,4.746224,9667.21,53.048538
464,3550,XRP,6/18/2023 0:06,BUY,0.316409,5270.72,3.057576
465,4295,ETH,8/31/2023 15:39,BUY,2.072888,19013.36,71.808114
466,2289,ETH,8/17/2023 9:40,BUY,3.847577,16854.69,78.458492
467,535,ETH,9/1/2023 18:04,SELL,1.745736,19558.76,50.068541
468,2258,LTC,3/23/2023 6:51,SELL,4.817906,19214.55,83.729315
469,3590,XRP,8/3/2023 7:31,SELL,0.095557,4110.85,0.334538
470,1794,LTC,10/12/2023 13:07,SELL,2.763215,13049.91,52.74932
471,2193,ETH,7/3/2023 3:44,SELL,2.614921,22734.56,91.246118
472,4232,BTC,3/23/2023 22:28,SELL,3.734551,8858.17,17.547947
473,1977,XRP,4/4/2023 3:39,SELL,1.267973,5449.13,5.986546
474,4706,ADA,12/31/2023 18:58,SELL,2.654297,13770.99,28.306862
475,28,LTC,8/6/2023 18:02,BUY,0.107655,17948.96,3.193581
476,3439,XRP,4/16/2023 18:54,SELL,0.017288,5218.27,0.07128
477,3481,BTC,6/18/2023 10:27,BUY,4.02492,8662.41,48.089594
478,4929,BTC,6/9/2023 13:43,SELL,1.790869,9292.36,17.804338
479,2007,BTC,10/12/2023 6:41,BUY,4.290404,8968.6,39.83803
480,4363,ETH,10/22/2023 8:13,BUY,1.145613,19204.76,42.599927
481,625,ADA,4/20/2023 23:32,BUY,4.480667,14957.94,56.764346
482,1680,ETH,7/17/2023 1:29,BUY,2.679554,17481.1,75.31761
483,4494,LTC,4/27/2023 23:14,BUY,0.687249,16811.26,18.566933
484,794,ETH,3/27/2023 12:39,BUY,0.068372,25108.22,2.37119
485,4823,BTC,2/14/2023 9:34,SELL,4.466583,9450.19,27.023911
486,974,LTC,12/13/2023 20:52,BUY,1.25908,10837.89,19.069762
487,1976,XRP,6/16/2023 21:28,BUY,3.448094,5743.16,25.973808
488,53,LTC,2/25/2023 23:45,SELL,2.452852,16561.57,80.774341
489,2710,ADA,10/21/2023 14:03,BUY,2.523465,12096.54,25.763077
490,1,BTC,4/1/2023 9:28,BUY,1.751304,9385.55,17.01799
491,1346,ADA,9/5/2023 18:59,BUY,0.496581,10471.47,7.492114
492,2255,LTC,1/31/2023 22:46,BUY,4.113347,17647.16,61.797054
493,1605,LTC,11/25/2023 6:07,SELL,0.996247,11712.83,10.997911
494,3683,LTC,1/27/2023 22:35,BUY,0.68123,17829.46,8.220562
495,3004,ETH,11/19/2023 6:58,SELL,4.40203,15842.27,66.208732
496,1261,ADA,7/2/2023 14:44,SELL,4.169762,9892.34,30.466429
497,1404,XRP,9/26/2023 0:15,BUY,2.669818,2870.94,11.701673
498,695,BTC,8/31/2023 3:42,SELL,1.066808,8720.16,6.796668
499,1879,BTC,6/18/2023 14:50,SELL,0.839284,8662.41,11.418215
500,4349,XRP,10/17/2023 18:56,SELL,4.660941,2829.19,24.375099
501,3712,XRP,10/30/2023 11:15,BUY,4.986116,3019.69,19.562516
502,3679,XRP,4/4/2023 7:21,BUY,3.058634,5449.13,28.201632
503,2132,LTC,9/15/2023 10:46,SELL,4.631803,12877.32,101.24495
504,1608,ETH,1/15/2023 0:41,BUY,1.883875,22700.5,55.730009
505,945,ADA,7/18/2023 19:50,SELL,0.642627,9144.15,3.412286
506,4371,LTC,12/15/2023 23:54,SELL,0.574693,10316.45,7.227093
507,1108,XRP,3/1/2023 19:49,BUY,0.907165,3603.69,5.929237
508,1971,ETH,7/11/2023 4:18,SELL,2.546996,18076.8,64.934779
509,1979,ADA,1/23/2023 2:31,BUY,0.427004,16866.71,9.273591
510,2140,ADA,9/1/2023 8:51,BUY,0.689538,10659.97,5.641217
511,1682,ADA,6/3/2023 16:44,BUY,3.95224,14169.23,86.69745
512,1211,LTC,3/20/2023 17:40,SELL,0.366462,18536.93,10.74244
513,2637,XRP,6/28/2023 2:44,BUY,3.409881,4954.45,33.604495
514,272,LTC,4/26/2023 1:01,SELL,3.902437,16632.2,107.936034
515,249,LTC,2/2/2023 0:49,BUY,0.83297,17154.4,23.052564
516,665,BTC,1/23/2023 19:59,BUY,0.960206,9397.6,17.412298
517,4416,BTC,8/9/2023 14:59,SELL,0.295665,8470.93,3.622264
518,1227,ETH,8/19/2023 0:52,SELL,1.571092,15862.05,37.58715
519,2375,ADA,3/11/2023 17:12,SELL,1.311412,13490.4,11.102472
520,4919,XRP,5/21/2023 5:02,SELL,2.704667,5169.88,13.014854
521,1234,BTC,4/28/2023 2:36,BUY,3.818511,9170.65,43.847133
522,2574,LTC,10/15/2023 1:26,BUY,0.211512,12812.54,3.122021
523,4909,LTC,9/3/2023 1:30,BUY,3.313565,16595.12,100.557804
524,2798,ADA,8/22/2023 11:47,BUY,3.622257,10584.94,34.991064
525,3095,BTC,3/13/2023 13:49,SELL,1.186651,9154.68,7.864127
526,1867,BTC,4/29/2023 17:27,SELL,1.854136,8726.03,9.278747
527,4726,ADA,2/3/2023 5:48,BUY,0.218947,15595.6,5.365828
528,435,XRP,12/3/2023 16:02,BUY,1.209545,3746.66,6.358748
529,3769,ADA,7/11/2023 19:03,SELL,3.934751,8958.4,18.52309
530,4308,ETH,2/1/2023 21:43,BUY,0.331927,24837.92,7.434086
531,3209,ADA,2/20/2023 4:10,BUY,2.647593,13220.33,64.23953
532,2144,ADA,6/14/2023 0:10,SELL,1.300722,13506.08,31.365619
533,3881,ADA,11/2/2023 18:41,BUY,4.65519,13010.85,77.13302
534,4329,XRP,9/26/2023 6:24,SELL,2.004546,2870.94,4.968467
535,1160,XRP,4/18/2023 2:14,SELL,3.099183,5542.4,16.193133
536,4682,ETH,9/12/2023 17:48,SELL,3.338225,22524.08,72.276433
537,170,ADA,4/11/2023 5:24,BUY,2.104801,14993.83,49.720829
538,3530,BTC,5/23/2023 18:02,BUY,1.554829,9648.58,25.014789
539,335,LTC,10/22/2023 15:46,SELL,1.46521,14707.46,42.523934
540,2906,XRP,3/31/2023 5:20,SELL,1.874588,5405.67,9.484034
541,1529,XRP,1/18/2023 1:26,BUY,1.153105,3389.62,5.916141
542,1532,XRP,1/1/2023 18:33,BUY,4.7965,3519.17,31.51692
543,694,ADA,7/22/2023 22:49,BUY,1.54557,8974.14,23.414784
544,4203,ETH,10/9/2023 9:55,SELL,4.075462,18129.91,92.937834
545,893,BTC,9/9/2023 7:42,BUY,2.784891,9158.65,31.919407
546,2717,XRP,5/10/2023 9:24,SELL,0.679927,5521.24,5.312503
547,2785,BTC,1/18/2023 2:06,BUY,3.437269,9483.04,19.11041
548,1957,XRP,2/15/2023 9:56,BUY,1.088506,3856.92,8.20595
549,1592,BTC,5/15/2023 12:07,SELL,1.296008,8945.81,11.276294
550,3234,ETH,4/22/2023 4:10,SELL,4.035458,19422.98,133.946365
551,4915,BTC,8/26/2023 3:13,BUY,2.337586,9272.27,39.402376
552,396,LTC,8/18/2023 18:34,SELL,1.001108,14273.11,19.86127
553,1622,ADA,9/13/2023 23:10,BUY,0.682188,11838.06,11.839439
554,3332,ETH,12/2/2023 1:20,SELL,3.61957,15649.3,109.56688
555,4137,LTC,8/15/2023 20:53,BUY,4.808888,15180.73,145.065534
556,4102,ETH,4/17/2023 15:45,SELL,3.896778,20265.12,124.80439
557,88,BTC,4/5/2023 0:17,SELL,1.051431,9988.36,5.669584
558,4802,XRP,11/5/2023 1:00,BUY,3.895379,2883.17,7.502581
559,4292,BTC,5/4/2023 20:23,SELL,1.229485,8690.05,11.388773
560,4075,BTC,2/17/2023 21:44,BUY,1.425409,9618.74,26.989428
561,26,ADA,5/12/2023 14:10,SELL,3.403803,14318.37,53.008317
562,1098,LTC,8/12/2023 11:48,SELL,0.390497,16274.4,8.932335
563,4309,XRP,5/14/2023 4:12,SELL,2.879391,5289.75,10.102653
564,1896,BTC,8/10/2023 7:42,BUY,2.391961,8432.6,35.441455
565,3337,XRP,1/21/2023 4:45,BUY,4.076583,3450.82,10.360995
566,4932,ETH,3/3/2023 20:42,BUY,0.376773,27842.42,12.346399
567,3427,BTC,7/29/2023 11:31,BUY,1.283185,8871.54,6.314886
568,1066,LTC,8/21/2023 10:02,BUY,2.042167,16158.02,53.479439
569,175,ADA,3/4/2023 12:31,SELL,1.694084,12208.07,25.615342
570,3567,BTC,6/21/2023 14:37,SELL,3.721348,9357.83,44.539875
571,1056,ETH,1/17/2023 3:58,BUY,4.234219,24003.81,193.951358
572,4262,ETH,4/27/2023 1:53,SELL,1.812997,23173.75,46.078598
573,224,BTC,2/6/2023 3:01,BUY,3.427691,9854.18,20.57089
574,819,BTC,9/11/2023 7:15,SELL,3.840297,9369.3,31.700621
575,427,XRP,8/11/2023 12:08,SELL,2.550288,4057.19,8.020022
576,3977,LTC,9/7/2023 3:42,SELL,2.431498,15168.25,60.654617
577,1728,XRP,12/7/2023 4:52,SELL,4.158644,3940.44,15.331592
578,1984,LTC,8/11/2023 3:57,BUY,2.777108,17265.37,81.066158
579,2807,XRP,8/9/2023 6:37,BUY,2.389666,4010.92,14.383466
580,1119,ETH,5/17/2023 18:02,BUY,1.067684,22088.52,34.613669
581,438,ETH,12/30/2023 4:14,BUY,1.859108,16097.9,45.988803
582,390,ADA,10/26/2023 20:40,BUY,4.966021,11706.88,79.720727
583,2341,ETH,6/29/2023 9:52,SELL,4.675458,22678.99,166.684283
584,4776,XRP,7/30/2023 8:42,SELL,2.020247,3724.97,10.511238
585,3447,ETH,10/15/2023 21:17,SELL,2.867849,17859.76,54.486975
586,2429,ADA,7/12/2023 22:25,SELL,3.212329,9002.98,47.407753
587,3738,LTC,8/21/2023 23:04,BUY,2.61584,16158.02,30.337904
588,4746,LTC,10/30/2023 12:29,BUY,4.760156,13850.89,57.51291
589,844,XRP,12/24/2023 19:17,BUY,3.863775,4337.33,30.684881
590,1593,XRP,10/22/2023 21:07,SELL,4.453793,2876.32,8.487393
591,2412,BTC,12/4/2023 7:36,SELL,3.883581,7536.49,33.507006
592,449,ETH,11/3/2023 19:06,BUY,3.501391,19481.09,135.40098
593,3261,LTC,9/14/2023 5:17,SELL,2.291336,12988.75,33.528083
594,3621,ETH,10/13/2023 21:54,BUY,1.087375,17075.55,24.926709
595,4260,ADA,8/12/2023 7:47,SELL,1.635633,8797.66,21.495614
596,1999,ETH,3/24/2023 22:11,SELL,2.605841,26571.06,102.882875
597,2333,ADA,4/25/2023 0:35,SELL,4.487281,16327.29,142.136625
598,966,XRP,11/11/2023 22:39,SELL,4.51222,3325.74,20.249758
599,246,LTC,5/8/2023 11:39,BUY,4.246369,15599.2,47.749973
600,4461,XRP,7/24/2023 12:14,SELL,2.176386,4375.27,8.561077
601,3133,LTC,10/30/2023 18:47,SELL,1.73014,13850.89,34.640632
602,123,ADA,3/4/2023 7:23,SELL,4.045623,12208.07,31.973571
603,1194,ADA,2/5/2023 23:24,SELL,4.03809,15075.12,59.081446
604,2064,LTC,11/23/2023 4:06,SELL,3.888321,11198.13,47.809282
605,4814,LTC,5/26/2023 8:12,SELL,1.560606,15680,30.919374
606,242,ETH,11/22/2023 1:23,SELL,0.829585,15313.72,20.688507
607,4210,BTC,10/25/2023 0:13,BUY,1.959458,9169.36,32.840949
608,957,BTC,12/9/2023 1:52,SELL,3.818637,7914.91,37.956991
609,1584,BTC,8/22/2023 2:46,SELL,1.680856,8907.3,29.258646
610,393,ADA,1/19/2023 0:52,SELL,1.882205,14903.87,16.38187
611,657,LTC,1/5/2023 9:31,BUY,3.036603,19162.14,103.967377
612,3713,BTC,11/5/2023 1:51,BUY,0.894174,9526.47,12.303062
613,3632,XRP,4/19/2023 19:52,SELL,3.138619,5323.51,9.614868
614,2293,BTC,5/23/2023 7:31,BUY,4.479635,9648.58,50.179768
615,3201,XRP,1/5/2023 9:36,BUY,3.574434,3620.94,15.188876
616,3373,XRP,11/4/2023 13:45,SELL,2.985597,2971.78,9.021824
617,4032,ETH,10/30/2023 3:08,SELL,4.13177,20465.05,159.325738
618,4632,XRP,9/12/2023 5:29,SELL,3.012973,3353.13,16.706843
619,3255,BTC,2/28/2023 0:46,SELL,3.376416,9130.31,27.566109
620,1661,XRP,8/25/2023 6:46,BUY,0.455042,4022,1.279292
621,1403,BTC,12/13/2023 12:12,BUY,4.579939,8429.9,42.545269
622,649,ETH,12/20/2023 18:35,BUY,1.032536,16844.99,34.684651
623,833,ADA,8/13/2023 23:08,BUY,0.82528,8829.16,7.794723
624,1950,XRP,9/6/2023 14:24,SELL,4.897926,3213.84,15.373341
625,4474,ETH,11/23/2023 16:55,SELL,1.731376,15147.85,17.883838
626,609,LTC,5/12/2023 15:16,SELL,2.730492,13706.94,35.953851
627,1382,ADA,10/9/2023 1:40,SELL,1.621883,10453.93,12.059733
628,4181,ETH,10/12/2023 10:02,BUY,4.089132,16689.79,78.261257
629,1938,BTC,11/24/2023 1:48,BUY,3.413423,7915.43,47.228724
630,4377,BTC,9/16/2023 16:03,BUY,0.717448,9428.35,8.082098
631,4206,LTC,7/31/2023 17:03,BUY,0.941375,18933.22,9.28628
632,756,ADA,7/4/2023 21:48,SELL,4.472388,10131.08,62.686081
633,839,BTC,10/16/2023 6:13,SELL,1.312881,9740.52,24.244764
634,4691,ETH,6/27/2023 5:51,BUY,3.675394,21987.58,99.962374
635,4969,ADA,3/24/2023 23:26,BUY,3.791813,12905.83,88.079587
636,1991,LTC,7/21/2023 18:24,SELL,4.2419,19714.19,64.042585
637,3346,ETH,4/16/2023 10:52,BUY,1.152252,21577.62,40.412256
638,4038,BTC,2/23/2023 0:46,SELL,2.947172,9123.25,42.449749
639,975,ETH,10/24/2023 13:44,BUY,3.503557,19762.72,76.439996
640,3319,ETH,6/4/2023 8:03,BUY,4.039952,22687.35,164.077785
641,19,BTC,11/28/2023 12:27,BUY,0.726711,7844.25,8.484433
642,1835,LTC,9/20/2023 6:09,SELL,1.646174,12299.46,14.959042
643,2999,ADA,12/20/2023 23:10,BUY,1.681905,14176.03,47.287538
644,2171,LTC,12/7/2023 23:26,BUY,0.760199,12152.93,5.629044
645,596,LTC,4/28/2023 5:56,SELL,0.702333,16313.58,15.488344
646,324,ADA,1/17/2023 20:16,SELL,2.675955,15116.22,61.597471
647,4989,XRP,6/7/2023 14:40,BUY,3.918913,5390.36,38.068543
648,310,XRP,12/15/2023 4:19,SELL,3.993942,4084.81,31.439661
649,4443,ADA,5/16/2023 7:50,BUY,3.598753,14759.48,83.663987
650,2391,LTC,2/9/2023 17:19,SELL,1.497705,19968.2,42.12017
651,4196,ETH,12/31/2023 20:48,SELL,0.339426,15666.87,3.32902
652,4471,XRP,7/11/2023 15:25,BUY,4.812526,4376.76,34.264921
653,3616,ETH,1/30/2023 23:43,BUY,4.61901,26383.9,103.943395
654,3667,ETH,3/26/2023 13:42,BUY,0.987984,24664.46,40.296562
655,215,LTC,9/13/2023 6:22,SELL,2.265512,13079.62,31.726204
656,521,LTC,10/25/2023 20:57,SELL,3.321824,16590.19,65.696757
657,4035,ADA,4/29/2023 18:09,BUY,0.758086,15078.36,16.408325
658,4074,ETH,8/18/2023 17:15,SELL,0.778037,16084.39,21.914106
659,4726,ETH,3/12/2023 17:37,BUY,4.971018,28377.04,78.610038
660,2608,BTC,4/4/2023 18:09,SELL,0.013267,10039.21,0.195167
661,1946,ETH,10/16/2023 21:20,BUY,3.480553,18137.71,115.181274
662,3197,ETH,10/18/2023 12:18,BUY,3.1015,18655.6,88.434826
663,251,ETH,1/22/2023 1:18,SELL,0.847919,23543.88,36.925126
664,3069,ADA,11/4/2023 11:41,BUY,0.920955,12036.24,14.248196
665,3229,ADA,5/13/2023 20:15,BUY,1.771569,14373.67,43.870305
666,2021,XRP,4/22/2023 6:20,SELL,0.674159,5055.55,4.427496
667,3207,ADA,11/1/2023 9:11,SELL,1.118764,12046.24,25.753113
668,845,ETH,1/25/2023 19:32,BUY,0.830463,24724.42,12.718178
669,1529,LTC,1/21/2023 11:11,BUY,1.696061,20058.09,67.497612
670,2813,ETH,10/7/2023 6:04,BUY,4.843454,19368.17,71.087006
671,1821,LTC,3/3/2023 7:33,BUY,3.043608,16876.19,78.570037
672,4133,ETH,11/11/2023 7:37,BUY,3.55597,17736.52,66.466701
673,4012,ADA,8/26/2023 22:02,BUY,4.781732,9997.83,91.998039
674,129,XRP,8/29/2023 11:04,SELL,3.78238,4103.2,25.755286
675,1837,XRP,1/14/2023 8:55,BUY,1.54003,3268.87,7.222861
676,4197,ETH,1/21/2023 23:03,SELL,0.381803,24680.94,16.477466
677,3967,BTC,2/15/2023 20:26,BUY,1.003748,9516.91,16.712589
678,1934,ETH,11/14/2023 19:51,BUY,0.198076,16929.04,5.894467
679,2520,BTC,12/20/2023 13:27,BUY,1.475313,9270.91,9.044707
680,1658,BTC,10/16/2023 11:11,BUY,3.647373,9740.52,37.274016
681,3437,ETH,4/12/2023 7:19,BUY,4.230918,23683.04,128.937361
682,3665,XRP,6/8/2023 14:32,SELL,0.238503,5638.16,2.60835
683,894,LTC,4/30/2023 5:06,BUY,3.851099,15811.58,38.404897
684,1453,BTC,4/23/2023 12:04,BUY,3.082437,8997.43,53.303736
685,4848,LTC,6/14/2023 23:45,BUY,2.811813,17809.96,70.490566
686,3916,XRP,12/1/2023 4:29,BUY,1.811323,3901.58,6.024741
687,4570,LTC,10/18/2023 17:58,SELL,1.748098,13214.51,17.190849
688,4567,ETH,10/6/2023 11:17,SELL,4.048865,19344.92,89.464946
689,4781,ETH,12/3/2023 11:04,BUY,3.963555,15523.23,72.274097
690,2447,XRP,9/16/2023 9:32,SELL,0.699713,3141.9,3.427685
691,2291,BTC,6/15/2023 11:30,BUY,1.704286,9346.76,22.022316
692,2360,ETH,8/2/2023 10:49,BUY,0.653195,14900.76,18.853093
693,3508,XRP,10/4/2023 2:49,SELL,0.136725,2764.26,0.717662
694,352,ETH,7/16/2023 1:20,BUY,1.541138,18057.93,40.596598
695,1902,ETH,8/11/2023 22:05,BUY,1.189742,15287.23,26.626585
696,2671,BTC,8/19/2023 3:57,SELL,0.35552,8696.4,1.571702
697,277,XRP,1/1/2023 16:24,BUY,3.170755,3519.17,12.704138
698,823,ADA,6/7/2023 6:13,BUY,1.428971,14151.28,25.878071
699,3161,ETH,9/9/2023 13:04,SELL,4.975551,22418.48,137.862509
700,1820,LTC,7/24/2023 23:33,BUY,4.495355,19537.57,147.836259
701,3386,LTC,10/21/2023 9:59,BUY,0.041763,14064.14,0.6164
702,3022,ETH,3/11/2023 5:43,BUY,4.749019,29398.2,84.380441
703,4452,ETH,3/27/2023 5:54,SELL,0.538247,25108.22,9.468053
704,1035,BTC,7/7/2023 2:08,BUY,0.724631,9122.3,11.645702
705,2498,BTC,8/28/2023 21:23,SELL,0.304333,9015.3,4.410271
706,4257,LTC,5/24/2023 3:04,BUY,1.319328,15521.55,15.158364
707,3795,BTC,1/27/2023 18:52,BUY,2.66724,9561.88,42.091583
708,714,ETH,6/16/2023 17:42,SELL,0.892936,20665.99,14.227536
709,3804,ADA,1/27/2023 16:23,BUY,3.736665,16623.95,64.89985
710,3964,ETH,11/21/2023 9:04,BUY,0.782227,16030.32,17.013743
711,1167,XRP,6/1/2023 11:06,SELL,2.559532,5375.1,22.882934
712,3133,ADA,5/1/2023 15:28,SELL,2.773461,13964.01,61.746398
713,4501,BTC,11/15/2023 1:48,SELL,3.594263,7881.83,54.973875
714,1439,LTC,12/25/2023 16:00,BUY,3.440539,10451.81,28.677333
715,4625,ADA,1/20/2023 7:24,SELL,4.833435,15345.18,143.521522
716,1490,ADA,3/22/2023 11:07,BUY,2.887474,12542.32,48.902387
717,3375,ETH,2/17/2023 7:18,SELL,4.777156,27760.91,212.084042
718,4794,ETH,11/13/2023 11:09,BUY,1.522961,17064.7,34.557523
719,1365,ETH,5/13/2023 8:04,BUY,1.824825,22078.84,78.413533
